Wahlart,Wahltag,Gebietsart,Gebietsnummer,Gebietsname,UegGebietsart,UegGebietsnummer,Gruppenart,Gruppenname,Gruppenreihenfolge,Stimme,Anzahl,Prozent,VorpAnzahl,VorpProzent,DiffProzent,DiffProzentPkt,Bemerkung,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Partei,III. Weg,20,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Partei,III. Weg,20,2,88,0,45182,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Partei,du.,21,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Partei,du.,21,2,95,0,48776,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Partei,Wir Bürger (2021: LKR),22,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Partei,Wir Bürger (2021: LKR),22,2,23,0,11809,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Partei,Die Humanisten,23,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Partei,Die Humanisten,23,2,129,0,66233,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Partei,Team Todenhöfer,24,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Partei,Team Todenhöfer,24,2,458,0,235154,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Partei,UNABHÄNGIGE,25,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Partei,UNABHÄNGIGE,25,2,253,0,129899,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Partei,Volt,26,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Partei,Volt,26,2,290,0,148897,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Einzelbewerber/Wählergruppe,EB: Manz,27,1,400,0,206239,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Einzelbewerber/Wählergruppe,EB: Manz,27,2,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Einzelbewerber/Wählergruppe,EB: Pettenkofer,28,1,1061,0,547048,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Einzelbewerber/Wählergruppe,EB: Pettenkofer,28,2,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Partei,BüSo,29,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Partei,BüSo,29,2,,,22,0,1169,,0,1169,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Partei,DiB,30,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,Partei,DiB,30,2,,,256,0,136033,,0,136033,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,System-Gruppe,Übrige,1000,1,,,0,0,,0,,,,,
BT,26.09.2021,Wahlkreis,228,Landshut,LAND,9,System-Gruppe,Übrige,1000,2,,,457,0,24284,,0,24284,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,System-Gruppe,Wahlberechtigte,-4,,177563,,177387,,0,99218,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,System-Gruppe,Wählende,-3,,136625,76,944521,131350,74,4714,4,15988,2,897381,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,System-Gruppe,Ungültige,-2,1,1145,0,83806,1179,0,897602,-2,8838,0,59541,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,System-Gruppe,Ungültige,-2,2,573,0,419396,779,0,593072,-26,444159,0,173676,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,System-Gruppe,Gültige,-1,1,135480,99,16194,130171,99,102398,4,78481,0,59541,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,System-Gruppe,Gültige,-1,2,136052,99,580604,130571,99,406928,4,197716,0,173676,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,CSU,1,1,41530,30,653971,61835,47,5029,-32,83739,-16,848929,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,CSU,1,2,44215,32,498603,52937,40,542693,-16,476189,-8,4409,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,SPD,2,1,28341,20,918955,24611,18,906669,15,155825,2,12286,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,SPD,2,2,23892,17,560933,19709,15,9447,21,223806,2,466463,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,AfD,3,1,16215,11,968556,18328,14,79941,-11,528808,-2,111385,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,AfD,3,2,16023,11,777115,20967,16,5793,-23,579911,-4,280816,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,FDP,4,1,10513,7,759817,7900,6,6894,33,75949,1,690877,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,FDP,4,2,12782,9,394937,11918,9,127601,7,249539,0,267336,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,GRÜNE,5,1,12098,8,929731,7248,5,56806,66,915011,3,361671,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,GRÜNE,5,2,12645,9,29424,8393,6,42792,50,661265,2,86632,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,DIE LINKE,6,1,2681,1,97889,6246,4,798304,-57,76529,-2,819414,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,DIE LINKE,6,2,3093,2,273395,7357,5,634482,-57,958407,-3,361087,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,FREIE WÄHLER,7,1,17180,12,680839,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,FREIE WÄHLER,7,2,16475,12,109341,3146,2,409417,423,680865,9,699923,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,ÖDP,8,1,3876,2,860939,4003,3,75186,-3,172621,0,214247,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,ÖDP,8,2,1326,0,974627,1698,1,300442,-21,908127,0,325815,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,Tierschutzpartei,9,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,Tierschutzpartei,9,2,1233,0,906271,1054,0,807224,16,982922,0,99047,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,BP,10,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,BP,10,2,750,0,55126,1270,0,972651,-40,944882,0,421391,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,Die PARTEI,11,1,1235,0,911574,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,Die PARTEI,11,2,673,0,494664,587,0,449564,14,650767,0,451,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,PIRATEN,12,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,PIRATEN,12,2,351,0,25799,318,0,243546,10,377358,0,14444,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,HEIMAT (2021: NPD),13,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,HEIMAT (2021: NPD),13,2,116,0,85262,394,0,301752,-70,558376,0,21649,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,V-Partei³,14,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,V-Partei³,14,2,83,0,61006,185,0,141685,-55,135135,0,80679,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,Verjüngungsforschung (2021: Gesundheitsforschung),15,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,Verjüngungsforschung (2021: Gesundheitsforschung),15,2,131,0,96287,170,0,130197,-22,941176,0,33911,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,MLPD,16,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,MLPD,16,2,10,0,735,15,0,11488,-33,333333,0,4138,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,DKP,17,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,DKP,17,2,16,0,1176,13,0,9956,23,76923,0,1804,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,dieBasis,18,1,1567,1,156628,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,dieBasis,18,2,1485,1,91494,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,Bündnis C,19,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,Bündnis C,19,2,76,0,55861,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,III. Weg,20,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,III. Weg,20,2,50,0,36751,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,du.,21,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,du.,21,2,53,0,38956,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,Wir Bürger (2021: LKR),22,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,Wir Bürger (2021: LKR),22,2,18,0,1323,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,Die Humanisten,23,1,244,0,1801,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,Die Humanisten,23,2,134,0,98492,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,Team Todenhöfer,24,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,Team Todenhöfer,24,2,136,0,99962,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,UNABHÄNGIGE,25,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,UNABHÄNGIGE,25,2,148,0,108782,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,Volt,26,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,Volt,26,2,138,0,101432,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,BüSo,27,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,BüSo,27,2,,,15,0,11488,,0,11488,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,DiB,28,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,Partei,DiB,28,2,,,131,0,100329,,0,100329,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,System-Gruppe,Übrige,1000,1,,,0,0,,0,,,,,
BT,26.09.2021,Wahlkreis,229,Passau,LAND,9,System-Gruppe,Übrige,1000,2,,,294,0,225165,,0,225165,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,System-Gruppe,Wahlberechtigte,-4,,173632,,173163,,0,270843,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,System-Gruppe,Wählende,-3,,133885,77,108482,127840,73,826395,4,728567,3,282088,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,System-Gruppe,Ungültige,-2,1,1438,1,74056,1272,0,994994,13,50314,0,79062,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,System-Gruppe,Ungültige,-2,2,639,0,477275,825,0,645338,-22,545455,0,168063,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,System-Gruppe,Gültige,-1,1,132447,98,925944,126568,99,5006,4,644934,0,79062,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,System-Gruppe,Gültige,-1,2,133246,99,522725,127015,99,354662,4,90572,0,168063,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,CSU,1,1,46493,35,103098,56767,44,850989,-18,98543,-9,747891,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,CSU,1,2,45687,34,287708,54087,42,583159,-15,530534,-8,295451,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,SPD,2,1,15794,11,92477,18142,14,333797,-12,942344,-2,409027,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,SPD,2,2,19108,14,340393,16207,12,75991,17,899673,1,580483,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,AfD,3,1,16808,12,690359,19081,15,75691,-11,912374,-2,385331,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,AfD,3,2,16384,12,296054,21024,16,552376,-22,70015,-4,256322,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,FDP,4,1,10210,7,708744,8931,7,56286,14,320905,0,652458,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,FDP,4,2,12904,9,684343,11563,9,103649,11,597336,0,580694,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,GRÜNE,5,1,10188,7,692133,6219,4,913564,63,82055,2,778569,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,GRÜNE,5,2,9495,7,125917,6647,5,23324,42,846397,1,892677,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,DIE LINKE,6,1,1912,1,443596,4971,3,927533,-61,536914,-2,483937,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,DIE LINKE,6,2,2487,1,866473,5699,4,486872,-56,360765,-2,620399,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,FREIE WÄHLER,7,1,22158,16,729711,6408,5,62891,245,786517,11,66682,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,FREIE WÄHLER,7,2,19910,14,942287,4896,3,854663,306,658497,11,87624,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,ÖDP,8,1,2647,1,998535,3203,2,530655,-17,358726,0,53212,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,ÖDP,8,2,1157,0,868319,2041,1,606897,-43,312102,0,738578,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,Tierschutzpartei,9,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,Tierschutzpartei,9,2,1228,0,921604,1063,0,836909,15,522107,0,84695,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,BP,10,1,2746,2,73282,2846,2,248594,-3,513703,0,175311,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,BP,10,2,1044,0,783513,1928,1,517931,-45,850622,0,734418,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,Die PARTEI,11,1,1106,0,835051,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,Die PARTEI,11,2,675,0,506582,476,0,374759,41,806723,0,131823,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,PIRATEN,12,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,PIRATEN,12,2,300,0,225147,285,0,224383,5,263158,0,765,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,HEIMAT (2021: NPD),13,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,HEIMAT (2021: NPD),13,2,98,0,73548,372,0,292879,-73,655914,0,219331,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,V-Partei³,14,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,V-Partei³,14,2,84,0,63041,151,0,118884,-44,370861,0,55842,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,Verjüngungsforschung (2021: Gesundheitsforschung),15,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,Verjüngungsforschung (2021: Gesundheitsforschung),15,2,115,0,86307,160,0,125969,-28,125,0,39663,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,MLPD,16,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,MLPD,16,2,12,0,9006,11,0,866,9,90909,0,346,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,DKP,17,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,DKP,17,2,18,0,13509,10,0,7873,80,0,5636,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,dieBasis,18,1,2385,1,80072,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,dieBasis,18,2,1764,1,323867,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,Bündnis C,19,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,Bündnis C,19,2,47,0,35273,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,III. Weg,20,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,III. Weg,20,2,74,0,55536,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,du.,21,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,du.,21,2,49,0,36774,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,Wir Bürger (2021: LKR),22,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,Wir Bürger (2021: LKR),22,2,12,0,9006,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,Die Humanisten,23,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,Die Humanisten,23,2,56,0,42028,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,Team Todenhöfer,24,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,Team Todenhöfer,24,2,183,0,13734,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,UNABHÄNGIGE,25,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,UNABHÄNGIGE,25,2,199,0,149348,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,Volt,26,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,Volt,26,2,156,0,117077,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,BüSo,27,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,BüSo,27,2,,,19,0,14959,,0,14959,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,DiB,28,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,Partei,DiB,28,2,,,103,0,81093,,0,81093,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,System-Gruppe,Übrige,1000,1,,,0,0,,0,,,,,
BT,26.09.2021,Wahlkreis,230,Rottal-Inn,LAND,9,System-Gruppe,Übrige,1000,2,,,273,0,214935,,0,214935,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,System-Gruppe,Wahlberechtigte,-4,,173772,,173953,,0,104051,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,System-Gruppe,Wählende,-3,,132955,76,511176,129424,74,401706,2,728242,2,109469,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,System-Gruppe,Ungültige,-2,1,877,0,659622,1374,1,61627,-36,171761,0,402005,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,System-Gruppe,Ungültige,-2,2,712,0,53552,1215,0,938775,-41,399177,0,403255,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,System-Gruppe,Gültige,-1,1,132078,99,340378,128050,98,938373,3,145646,0,402005,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,System-Gruppe,Gültige,-1,2,132243,99,46448,128209,99,61225,3,146425,0,403255,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,CSU,1,1,58487,44,282167,60976,47,618899,-4,81934,-3,336732,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,CSU,1,2,46742,35,345538,53712,41,894095,-12,976616,-6,548557,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,SPD,2,1,16312,12,350278,21525,16,80984,-24,218351,-4,459562,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,SPD,2,2,19938,15,7679,17512,13,658947,13,853358,1,417843,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,AfD,3,1,16794,12,715214,19261,15,41781,-12,808265,-2,326567,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,AfD,3,2,17402,13,159109,23576,18,388725,-26,187648,-5,229616,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,FDP,4,1,6895,5,2204,5670,4,427958,21,604938,0,792442,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,FDP,4,2,11603,8,773999,10308,8,39997,12,563058,0,734002,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,GRÜNE,5,1,8613,6,521147,4602,3,593909,87,157757,2,927238,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,GRÜNE,5,2,8964,6,778431,5846,4,559742,53,335614,2,218688,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,DIE LINKE,6,1,1936,1,465801,4766,3,721984,-59,378934,-2,256183,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,DIE LINKE,6,2,2468,1,866261,5590,4,360068,-55,849732,-2,493807,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,FREIE WÄHLER,7,1,15115,11,443995,5875,4,588052,157,276596,6,855944,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,FREIE WÄHLER,7,2,17869,13,512246,5410,4,219673,230,295749,9,292574,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,ÖDP,8,1,2467,1,867836,2749,2,146818,-10,258276,0,278982,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,ÖDP,8,2,1271,0,961109,1647,1,284621,-22,829387,0,323512,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,Tierschutzpartei,9,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,Tierschutzpartei,9,2,1214,0,918007,946,0,737858,28,32981,0,180149,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,BP,10,1,1294,0,979724,2626,2,50761,-50,723534,-1,71037,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,BP,10,2,958,0,724424,1700,1,32596,-43,647059,0,601536,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,Die PARTEI,11,1,1506,1,140235,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,Die PARTEI,11,2,892,0,674516,441,0,34397,102,267574,0,330546,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,PIRATEN,12,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,PIRATEN,12,2,250,0,189046,281,0,219173,-11,32028,0,30127,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,HEIMAT (2021: NPD),13,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,HEIMAT (2021: NPD),13,2,160,0,120989,583,0,454726,-72,555746,0,333737,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,V-Partei³,14,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,V-Partei³,14,2,111,0,83936,149,0,116216,-25,503356,0,3228,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,Verjüngungsforschung (2021: Gesundheitsforschung),15,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,Verjüngungsforschung (2021: Gesundheitsforschung),15,2,104,0,78643,122,0,95157,-14,754098,0,16514,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,MLPD,16,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,MLPD,16,2,6,0,4537,19,0,1482,-68,421053,0,10282,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,DKP,17,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,DKP,17,2,15,0,11343,15,0,117,0,0,357,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,dieBasis,18,1,1503,1,137964,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,dieBasis,18,2,1397,1,56389,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,Bündnis C,19,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,Bündnis C,19,2,41,0,31004,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,III. Weg,20,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,III. Weg,20,2,97,0,7335,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,du.,21,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,du.,21,2,36,0,27223,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,Wir Bürger (2021: LKR),22,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,Wir Bürger (2021: LKR),22,2,25,0,18905,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,Die Humanisten,23,1,,,,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,Die Humanisten,23,2,70,0,52933,,,,,,,,
BT,26.09.2021,Wahlkreis,231,Straubing,LAND,9,Partei,Team Todenhöfer,24,1,570,0,431563,,,,,,,,
